Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1718991600,0,2024-06-21 17:40:00,324.0926,324.4688,324.06,324.4285,22307
1718991900,0,2024-06-21 17:45:00,324.4285,324.8699,324.3258,324.8123,40676
1718992200,0,2024-06-21 17:50:00,324.8123,324.8173,324.3288,324.338,14482
1718992500,0,2024-06-21 17:55:00,324.338,324.4243,324.3123,324.3891,34156
1718992800,0,2024-06-21 18:00:00,324.3891,324.4747,324.356,324.464,9884
1718993100,0,2024-06-21 18:05:00,324.464,324.4723,324.247,324.2619,34558
1718993400,0,2024-06-21 18:10:00,324.2619,324.4424,324.1728,324.4405,3571
1718993700,0,2024-06-21 18:15:00,324.4405,324.4578,323.9959,324.0204,35566
1718994000,0,2024-06-21 18:20:00,324.0204,324.5093,324.008,324.3756,33315
1718994300,0,2024-06-21 18:25:00,324.3756,324.4458,324.2796,324.3471,3703
1718994600,0,2024-06-21 18:30:00,324.3471,324.4201,323.9174,323.9397,24920
1718994900,0,2024-06-21 18:35:00,323.9397,324.2818,323.9294,324.1651,16390
1718995200,0,2024-06-21 18:40:00,324.1651,324.1865,324.1301,324.1641,42011
1718995500,0,2024-06-21 18:45:00,324.1641,324.1808,324.0541,324.0735,49594
1718995800,0,2024-06-21 18:50:00,324.0735,324.1186,323.8627,323.8919,24561
1718996100,0,2024-06-21 18:55:00,323.8919,324.0185,323.8269,323.9475,35113
1718996400,0,2024-06-21 19:00:00,323.9475,324.0208,323.8961,323.945,11963
1718996700,0,2024-06-21 19:05:00,323.945,324.0881,323.7865,323.8648,3800
1718997000,0,2024-06-21 19:10:00,323.8648,323.8993,323.7284,323.7412,35069
1718997300,0,2024-06-21 19:15:00,323.7412,324.103,323.7293,324.0748,21288
1718997600,0,2024-06-21 19:20:00,324.0748,324.1571,323.7618,323.7751,20648
1718997900,0,2024-06-21 19:25:00,323.7751,323.8517,323.6898,323.7063,26628
1718998200,0,2024-06-21 19:30:00,323.7063,323.7711,323.6456,323.6993,30255
1718998500,0,2024-06-21 19:35:00,323.6993,323.8119,323.6566,323.69,44944
1718998800,0,2024-06-21 19:40:00,323.69,323.7361,323.657,323.7261,25387
1718999100,0,2024-06-21 19:45:00,323.7261,323.738,323.6162,323.6619,37395
1718999400,0,2024-06-21 19:50:00,323.6619,323.6759,323.334,323.3588,42998
1718999700,0,2024-06-21 19:55:00,323.3588,323.8676,323.3041,323.8212,7455
1719235800,0,2024-06-24 13:30:00,323.4787,323.7671,323.3933,323.7503,9542
1719236100,0,2024-06-24 13:35:00,323.7503,323.7653,323.6195,323.6515,41367
1719236400,0,2024-06-24 13:40:00,323.6515,323.6574,323.4433,323.4523,11615
1719236700,0,2024-06-24 13:45:00,323.4523,323.4705,323.3092,323.3138,47700
1719237000,0,2024-06-24 13:50:00,323.3138,323.3219,322.9234,322.9404,17480
1719237300,0,2024-06-24 13:55:00,322.9404,323.1335,322.9212,323.1325,23198
1719237600,0,2024-06-24 14:00:00,323.1325,323.4658,323.1127,323.4414,14550
1719237900,0,2024-06-24 14:05:00,323.4414,323.4618,323.2357,323.2482,44644
1719238200,0,2024-06-24 14:10:00,323.2482,323.2505,322.7558,322.764,16060
1719238500,0,2024-06-24 14:15:00,322.764,322.8564,322.7527,322.8202,40742
1719238800,0,2024-06-24 14:20:00,322.8202,322.8916,322.6096,322.6128,42981
1719239100,0,2024-06-24 14:25:00,322.6128,322.7106,322.3818,322.4027,36792
1719239400,0,2024-06-24 14:30:00,322.4027,322.908,322.3847,322.8627,6342
1719239700,0,2024-06-24 14:35:00,322.8627,322.8948,322.7489,322.7712,5987
1719240000,0,2024-06-24 14:40:00,322.7712,322.9452,322.741,322.8715,15487
1719240300,0,2024-06-24 14:45:00,322.8715,322.9065,322.8279,322.8859,31815
1719240600,0,2024-06-24 14:50:00,322.8859,322.9592,322.5758,322.6117,28032
1719240900,0,2024-06-24 14:55:00,322.6117,322.6492,322.4561,322.5262,44125
1719241200,0,2024-06-24 15:00:00,322.5262,322.5681,322.1238,322.1913,8590
1719241500,0,2024-06-24 15:05:00,322.1913,322.4143,322.1799,322.4107,43818
1719241800,0,2024-06-24 15:10:00,322.4107,322.7159,322.4088,322.6802,38355
1719242100,0,2024-06-24 15:15:00,322.6802,322.7208,322.2247,322.2911,4645
1719242400,0,2024-06-24 15:20:00,322.2911,322.4362,322.1333,322.1629,29334
1719242700,0,2024-06-24 15:25:00,322.1629,322.267,322.1623,322.2622,5152
1719243000,0,2024-06-24 15:30:00,322.2622,322.4534,322.2569,322.4127,41994
1719243300,0,2024-06-24 15:35:00,322.4127,322.4765,322.4121,322.4383,1933
1719243600,0,2024-06-24 15:40:00,322.4383,322.5126,322.3239,322.3397,46912
1719243900,0,2024-06-24 15:45:00,322.3397,322.6326,322.3212,322.6194,49469
1719244200,0,2024-06-24 15:50:00,322.6194,322.6254,321.9908,321.9987,18939
1719244500,0,2024-06-24 15:55:00,321.9987,322.3696,321.9599,322.3102,2941
1719244800,0,2024-06-24 16:00:00,322.3102,322.4216,322.2808,322.4023,14125
1719245100,0,2024-06-24 16:05:00,322.4023,322.4404,322.0191,322.0418,9976
1719245400,0,2024-06-24 16:10:00,322.0418,322.3394,321.9972,322.2951,19661
1719245700,0,2024-06-24 16:15:00,322.2951,322.3075,321.4818,321.5213,45654
1719246000,0,2024-06-24 16:20:00,321.5213,322.0059,321.4558,321.9677,18949
1719246300,0,2024-06-24 16:25:00,321.9677,322.1374,321.9256,322.1013,14786
1719246600,0,2024-06-24 16:30:00,322.1013,322.1128,321.798,321.8468,40599
1719246900,0,2024-06-24 16:35:00,321.8468,321.9801,321.8183,321.9056,2376
1719247200,0,2024-06-24 16:40:00,321.9056,322.1421,321.892,322.0791,3619
1719247500,0,2024-06-24 16:45:00,322.0791,322.1201,321.6334,321.6396,34278
1719247800,0,2024-06-24 16:50:00,321.6396,322.1738,321.6235,322.1074,32766
1719248100,0,2024-06-24 16:55:00,322.1074,322.1478,321.4281,321.5564,24408
1719248400,0,2024-06-24 17:00:00,321.5564,321.6142,321.0734,321.1175,41501
1719248700,0,2024-06-24 17:05:00,321.1175,321.9408,321.0625,321.8569,27288
1719249000,0,2024-06-24 17:10:00,321.8569,321.9976,321.5253,321.5296,8377
1719249300,0,2024-06-24 17:15:00,321.5296,321.7255,321.5234,321.6471,29563
1719249600,0,2024-06-24 17:20:00,321.6471,321.6553,321.2829,321.2972,19140
1719249900,0,2024-06-24 17:25:00,321.2972,321.3586,321.2644,321.3514,43592
1719250200,0,2024-06-24 17:30:00,321.3514,321.6591,321.3054,321.5914,20770
1719250500,0,2024-06-24 17:35:00,321.5914,321.5978,321.326,321.3841,29840
1719250800,0,2024-06-24 17:40:00,321.3841,321.5405,321.0824,321.1553,3266
1719251100,0,2024-06-24 17:45:00,321.1553,321.5693,321.1525,321.538,4574
1719251400,0,2024-06-24 17:50:00,321.538,321.5854,320.822,320.8674,32041
1719251700,0,2024-06-24 17:55:00,320.8674,321.0095,320.8416,320.9855,43258
1719252000,0,2024-06-24 18:00:00,320.9855,321.0433,320.9775,320.9848,19376
1719252300,0,2024-06-24 18:05:00,320.9848,321.2276,320.9587,321.1788,11546
1719252600,0,2024-06-24 18:10:00,321.1788,321.2399,321.1712,321.2231,39566
1719252900,0,2024-06-24 18:15:00,321.2231,321.3125,320.7429,320.8069,25841
1719253200,0,2024-06-24 18:20:00,320.8069,321.0801,320.7781,321.0546,6269
1719253500,0,2024-06-24 18:25:00,321.0546,321.1891,321.0303,321.1285,33819
1719253800,0,2024-06-24 18:30:00,321.1285,321.1309,320.9043,320.9889,19331
1719254100,0,2024-06-24 18:35:00,320.9889,321.0117,320.8966,320.9361,45163
1719254400,0,2024-06-24 18:40:00,320.9361,320.9474,320.865,320.8879,29430
1719254700,0,2024-06-24 18:45:00,320.8879,320.9904,320.8873,320.9884,40006
1719255000,0,2024-06-24 18:50:00,320.9884,320.9888,320.5405,320.6285,24733
1719255300,0,2024-06-24 18:55:00,320.6285,320.6321,320.578,320.6242,33912
1719255600,0,2024-06-24 19:00:00,320.6242,320.8426,320.6171,320.7696,20836
1719255900,0,2024-06-24 19:05:00,320.7696,320.7892,320.4385,320.5542,1529
1719256200,0,2024-06-24 19:10:00,320.5542,320.6453,320.5046,320.5495,30853
1719256500,0,2024-06-24 19:15:00,320.5495,320.7337,320.5,320.724,22994
1719256800,0,2024-06-24 19:20:00,320.724,320.7564,320.6953,320.7384,15475
1719257100,0,2024-06-24 19:25:00,320.7384,320.7476,320.4336,320.4728,2951
1719257400,0,2024-06-24 19:30:00,320.4728,320.5216,320.1537,320.2145,35867
1719257700,0,2024-06-24 19:35:00,320.2145,320.2632,320.0856,320.0975,23879
1719258000,0,2024-06-24 19:40:00,320.0975,320.3256,320.0842,320.2952,2010
1719258300,0,2024-06-24 19:45:00,320.2952,320.3079,320.1477,320.1732,27195
1719258600,0,2024-06-24 19:50:00,320.1732,320.3974,320.102,320.3771,44844
1719258900,0,2024-06-24 19:55:00,320.3771,320.411,320.1442,320.1627,30725
1719322200,0,2024-06-25 13:30:00,318.5145,318.5332,318.4148,318.4356,19726
1719322500,0,2024-06-25 13:35:00,318.4356,318.4812,318.3245,318.3475,43294
1719322800,0,2024-06-25 13:40:00,318.3475,318.5859,318.3411,318.5069,33950
1719323100,0,2024-06-25 13:45:00,318.5069,318.7415,318.4518,318.6464,10108
1719323400,0,2024-06-25 13:50:00,318.6464,318.6727,318.4918,318.5234,44623
1719323700,0,2024-06-25 13:55:00,318.5234,318.6092,318.4749,318.6037,23382
1719324000,0,2024-06-25 14:00:00,318.6037,318.7045,318.558,318.667,25529
1719324300,0,2024-06-25 14:05:00,318.667,318.7263,318.5471,318.5591,13301
1719324600,0,2024-06-25 14:10:00,318.5591,318.7503,318.5427,318.7077,47363
1719324900,0,2024-06-25 14:15:00,318.7077,318.7455,318.5747,318.5955,34358
1719325200,0,2024-06-25 14:20:00,318.5955,318.7509,318.5377,318.6519,14652
1719325500,0,2024-06-25 14:25:00,318.6519,318.862,318.6226,318.8587,13936
1719325800,0,2024-06-25 14:30:00,318.8587,318.8724,318.5196,318.5727,23973
1719326100,0,2024-06-25 14:35:00,318.5727,318.5924,318.5573,318.5884,3931
1719326400,0,2024-06-25 14:40:00,318.5884,318.8172,318.5702,318.738,21180
1719326700,0,2024-06-25 14:45:00,318.738,318.7435,318.5275,318.5372,16126
1719327000,0,2024-06-25 14:50:00,318.5372,319.0209,318.509,318.8993,29615
1719327300,0,2024-06-25 14:55:00,318.8993,318.9806,318.7904,318.793,3155
1719327600,0,2024-06-25 15:00:00,318.793,318.8778,318.5449,318.6003,37877
1719327900,0,2024-06-25 15:05:00,318.6003,318.7717,318.5934,318.7461,33331
1719328200,0,2024-06-25 15:10:00,318.7461,319.1861,318.6703,319.1291,15306
1719328500,0,2024-06-25 15:15:00,319.1291,319.1377,318.9141,318.9268,44243
1719328800,0,2024-06-25 15:20:00,318.9268,318.9448,318.8761,318.8919,3978
1719329100,0,2024-06-25 15:25:00,318.8919,318.9213,318.661,318.7147,26948
1719329400,0,2024-06-25 15:30:00,318.7147,318.8573,318.6107,318.8176,17043
1719329700,0,2024-06-25 15:35:00,318.8176,318.8347,318.6843,318.7645,44146
1719330000,0,2024-06-25 15:40:00,318.7645,318.7783,318.636,318.6604,44560
1719330300,0,2024-06-25 15:45:00,318.6604,318.9244,318.6437,318.7928,2244
1719330600,0,2024-06-25 15:50:00,318.7928,318.8017,318.7727,318.7978,43947
1719330900,0,2024-06-25 15:55:00,318.7978,319.2062,318.7945,319.149,44802
1719331200,0,2024-06-25 16:00:00,319.149,319.1606,318.7504,318.7985,4130
1719331500,0,2024-06-25 16:05:00,318.7985,319.1332,318.7574,319.1303,45684
1719331800,0,2024-06-25 16:10:00,319.1303,319.1365,319.0431,319.0534,44100
1719332100,0,2024-06-25 16:15:00,319.0534,319.1182,319.0215,319.0383,28100
1719332400,0,2024-06-25 16:20:00,319.0383,319.0609,318.8509,318.8892,22270
1719332700,0,2024-06-25 16:25:00,318.8892,319.1711,318.8585,319.1329,15775
1719333000,0,2024-06-25 16:30:00,319.1329,319.1725,318.9152,318.9643,46118
1719333300,0,2024-06-25 16:35:00,318.9643,319.0913,318.9099,319.0708,10076
1719333600,0,2024-06-25 16:40:00,319.0708,319.1029,318.7971,318.832,42603
1719333900,0,2024-06-25 16:45:00,318.832,319.1206,318.821,319.0789,18910
1719334200,0,2024-06-25 16:50:00,319.0789,319.0877,318.9079,318.9389,45510
1719334500,0,2024-06-25 16:55:00,318.9389,318.964,318.8535,318.8644,38406
1719334800,0,2024-06-25 17:00:00,318.8644,319.0124,318.7514,318.9447,44401
1719335100,0,2024-06-25 17:05:00,318.9447,319.0641,318.883,319.0636,38209
1719335400,0,2024-06-25 17:10:00,319.0636,319.1143,318.9534,319.0043,7463
1719335700,0,2024-06-25 17:15:00,319.0043,319.0226,318.9787,318.9849,13534
1719336000,0,2024-06-25 17:20:00,318.9849,319.3407,318.9466,319.2762,45536
1719336300,0,2024-06-25 17:25:00,319.2762,319.3132,319.2502,319.2623,32401
1719336600,0,2024-06-25 17:30:00,319.2623,319.2939,319.1869,319.2401,46014
1719336900,0,2024-06-25 17:35:00,319.2401,319.3442,319.169,319.3292,29736
1719337200,0,2024-06-25 17:40:00,319.3292,319.3369,319.2226,319.2529,3800
1719337500,0,2024-06-25 17:45:00,319.2529,319.2674,319.1451,319.1955,13540
1719337800,0,2024-06-25 17:50:00,319.1955,319.2277,319.1428,319.1567,11546
1719338100,0,2024-06-25 17:55:00,319.1567,319.3199,319.1185,319.2927,5684
1719338400,0,2024-06-25 18:00:00,319.2927,319.3271,319.2311,319.2652,24071
1719338700,0,2024-06-25 18:05:00,319.2652,319.3387,319.2378,319.3063,33846
1719339000,0,2024-06-25 18:10:00,319.3063,319.3564,319.0488,319.086,12976
1719339300,0,2024-06-25 18:15:00,319.086,319.3347,319.024,319.3324,3958
1719339600,0,2024-06-25 18:20:00,319.3324,319.5238,319.3223,319.4919,25816
1719339900,0,2024-06-25 18:25:00,319.4919,319.5202,319.2584,319.3295,35283
1719340200,0,2024-06-25 18:30:00,319.3295,319.4025,319.3253,319.3971,3060
1719340500,0,2024-06-25 18:35:00,319.3971,319.5798,319.3326,319.542,38368
1719340800,0,2024-06-25 18:40:00,319.542,319.5429,319.0877,319.1182,1322
1719341100,0,2024-06-25 18:45:00,319.1182,319.3889,319.0843,319.378,23391
1719341400,0,2024-06-25 18:50:00,319.378,319.6074,319.281,319.4556,8328
1719341700,0,2024-06-25 18:55:00,319.4556,319.4778,319.3557,319.3978,17728
1719342000,0,2024-06-25 19:00:00,319.3978,319.6308,319.3761,319.5359,23373
1719342300,0,2024-06-25 19:05:00,319.5359,319.5624,319.5288,319.5385,1852
1719342600,0,2024-06-25 19:10:00,319.5385,319.5437,319.456,319.4741,10670
1719342900,0,2024-06-25 19:15:00,319.4741,319.5998,319.431,319.4848,31624
1719343200,0,2024-06-25 19:20:00,319.4848,319.5469,319.4791,319.5369,31808
1719343500,0,2024-06-25 19:25:00,319.5369,319.5731,319.4143,319.4719,40886
1719343800,0,2024-06-25 19:30:00,319.4719,319.4893,319.239,319.2784,6516
1719344100,0,2024-06-25 19:35:00,319.2784,319.4906,319.2585,319.4465,36001
1719344400,0,2024-06-25 19:40:00,319.4465,319.5765,319.4151,319.5675,44351
1719344700,0,2024-06-25 19:45:00,319.5675,319.7003,319.5653,319.6499,9051
1719345000,0,2024-06-25 19:50:00,319.6499,319.6727,319.5575,319.5695,47447
1719345300,0,2024-06-25 19:55:00,319.5695,319.6111,319.4991,319.6087,26559
1719408600,0,2024-06-26 13:30:00,318.8341,319.3759,318.8011,319.3103,43398
1719408900,0,2024-06-26 13:35:00,319.3103,319.6321,319.2524,319.5794,11041
1719409200,0,2024-06-26 13:40:00,319.5794,319.6194,318.875,318.9701,6158
1719409500,0,2024-06-26 13:45:00,318.9701,319.0056,318.9266,318.9643,17337
1719409800,0,2024-06-26 13:50:00,318.9643,318.9711,318.8077,318.8253,21528
1719410100,0,2024-06-26 13:55:00,318.8253,318.8989,318.8152,318.8478,9252
1719410400,0,2024-06-26 14:00:00,318.8478,319.2688,318.7754,319.221,26467
1719410700,0,2024-06-26 14:05:00,319.221,319.6281,319.1963,319.6151,36689
1719411000,0,2024-06-26 14:10:00,319.6151,319.6828,318.797,318.8541,29867
1719411300,0,2024-06-26 14:15:00,318.8541,319.5126,318.8108,319.4512,11643
1719411600,0,2024-06-26 14:20:00,319.4512,319.521,318.8983,318.9069,1541
1719411900,0,2024-06-26 14:25:00,318.9069,319.4506,318.8573,319.4128,48313
1719412200,0,2024-06-26 14:30:00,319.4128,319.4747,319.2308,319.2704,7964
1719412500,0,2024-06-26 14:35:00,319.2704,320.0208,319.2679,319.978,10457
1719412800,0,2024-06-26 14:40:00,319.978,320.0314,319.6996,319.7107,17823
1719413100,0,2024-06-26 14:45:00,319.7107,320.1788,319.6524,320.101,9942
1719413400,0,2024-06-26 14:50:00,320.101,320.3064,320.095,320.3031,16503
1719413700,0,2024-06-26 14:55:00,320.3031,320.4764,320.2944,320.4357,33531
1719414000,0,2024-06-26 15:00:00,320.4357,320.4854,320.1286,320.1625,21992
1719414300,0,2024-06-26 15:05:00,320.1625,320.1686,319.8812,319.891,8352
1719414600,0,2024-06-26 15:10:00,319.891,320.2359,319.8481,320.1983,20718
1719414900,0,2024-06-26 15:15:00,320.1983,320.2213,319.9112,319.9176,39020
1719415200,0,2024-06-26 15:20:00,319.9176,320.2407,319.8739,320.191,18241
1719415500,0,2024-06-26 15:25:00,320.191,320.2436,319.9966,320.0212,35097
1719415800,0,2024-06-26 15:30:00,320.0212,320.4926,319.9734,320.4766,28438
1719416100,0,2024-06-26 15:35:00,320.4766,320.489,320.3225,320.3668,17678
1719416400,0,2024-06-26 15:40:00,320.3668,320.431,320.1033,320.1192,38491
1719416700,0,2024-06-26 15:45:00,320.1192,320.5216,320.102,320.4532,21962
1719417000,0,2024-06-26 15:50:00,320.4532,320.636,320.4441,320.5841,30596
1719417300,0,2024-06-26 15:55:00,320.5841,320.6035,320.3409,320.381,8514
1719417600,0,2024-06-26 16:00:00,320.381,320.574,320.3205,320.5083,44838
1719417900,0,2024-06-26 16:05:00,320.5083,321.0708,320.4906,321.0242,15134
1719418200,0,2024-06-26 16:10:00,321.0242,321.087,320.5874,320.6895,24059
1719418500,0,2024-06-26 16:15:00,320.6895,320.7793,320.6732,320.7112,38309
1719418800,0,2024-06-26 16:20:00,320.7112,320.9771,320.6905,320.9051,18108
1719419100,0,2024-06-26 16:25:00,320.9051,321.2745,320.8456,321.1509,44346
1719419400,0,2024-06-26 16:30:00,321.1509,321.2435,321.0724,321.0805,23370
1719419700,0,2024-06-26 16:35:00,321.0805,321.1117,320.9094,320.9898,17349
1719420000,0,2024-06-26 16:40:00,320.9898,321.0047,320.9288,320.9336,17120
1719420300,0,2024-06-26 16:45:00,320.9336,321.6425,320.8771,321.623,13429
1719420600,0,2024-06-26 16:50:00,321.623,321.6516,321.3516,321.3552,10460
1719420900,0,2024-06-26 16:55:00,321.3552,321.7128,321.288,321.6795,38367
1719421200,0,2024-06-26 17:00:00,321.6795,321.7168,321.5141,321.5466,26362
1719421500,0,2024-06-26 17:05:00,321.5466,321.5543,321.0772,321.1001,8700
1719421800,0,2024-06-26 17:10:00,321.1001,321.9767,321.0651,321.9495,29860
1719422100,0,2024-06-26 17:15:00,321.9495,321.9744,321.5172,321.5428,12045
1719422400,0,2024-06-26 17:20:00,321.5428,321.545,321.3929,321.4025,33291
1719422700,0,2024-06-26 17:25:00,321.4025,321.4906,321.2944,321.4805,4162
1719423000,0,2024-06-26 17:30:00,321.4805,321.5874,321.4,321.5604,38189
1719423300,0,2024-06-26 17:35:00,321.5604,321.5744,321.3498,321.4354,25944
1719423600,0,2024-06-26 17:40:00,321.4354,322.0161,321.4158,322.0157,4756
1719423900,0,2024-06-26 17:45:00,322.0157,322.0559,321.7872,321.8057,15481
1719424200,0,2024-06-26 17:50:00,321.8057,321.8816,321.4448,321.4998,29088
1719424500,0,2024-06-26 17:55:00,321.4998,322.1791,321.469,322.124,11502
1719424800,0,2024-06-26 18:00:00,322.124,322.1602,321.9701,322.0064,12634
1719425100,0,2024-06-26 18:05:00,322.0064,322.308,321.9956,322.234,42840
1719425400,0,2024-06-26 18:10:00,322.234,322.2874,321.6715,321.6847,37300
1719425700,0,2024-06-26 18:15:00,321.6847,322.9975,321.628,322.9625,40289
1719426000,0,2024-06-26 18:20:00,322.9625,322.9705,322.6543,322.7827,43678
1719426300,0,2024-06-26 18:25:00,322.7827,322.802,322.4994,322.5029,12770
1719426600,0,2024-06-26 18:30:00,322.5029,322.5569,322.4758,322.5151,1266
1719426900,0,2024-06-26 18:35:00,322.5151,322.5503,321.5495,321.5499,49906
1719427200,0,2024-06-26 18:40:00,321.5499,322.6317,321.5342,322.5808,14779
1719427500,0,2024-06-26 18:45:00,322.5808,323.0405,322.5627,323.0133,44173
1719427800,0,2024-06-26 18:50:00,323.0133,323.0497,322.8784,322.929,41461
1719428100,0,2024-06-26 18:55:00,322.929,322.9418,322.8799,322.8966,39747
1719428400,0,2024-06-26 19:00:00,322.8966,323.107,322.8234,322.9813,43853
1719428700,0,2024-06-26 19:05:00,322.9813,323.0211,322.594,322.6406,38741
1719429000,0,2024-06-26 19:10:00,322.6406,323.0272,322.6258,323.0151,41353
1719429300,0,2024-06-26 19:15:00,323.0151,323.0655,322.2829,322.3065,1167
1719429600,0,2024-06-26 19:20:00,322.3065,323.3375,322.2981,323.2699,31782
1719429900,0,2024-06-26 19:25:00,323.2699,323.3123,322.8315,322.8553,28964
1719430200,0,2024-06-26 19:30:00,322.8553,323.4474,322.8487,323.4149,31353
1719430500,0,2024-06-26 19:35:00,323.4149,323.4378,322.9845,323.0281,19649
1719430800,0,2024-06-26 19:40:00,323.0281,323.2715,323.0006,323.2594,49745
1719431100,0,2024-06-26 19:45:00,323.2594,323.3019,323.1432,323.1862,18871
1719431400,0,2024-06-26 19:50:00,323.1862,323.1909,322.8073,322.9638,4310
1719431700,0,2024-06-26 19:55:00,322.9638,323.1944,322.9326,323.1357,48630
1719495000,0,2024-06-27 13:30:00,324.5771,324.6068,324.5461,324.5927,42228
1719495300,0,2024-06-27 13:35:00,324.5927,324.6646,324.5163,324.5587,16003
1719495600,0,2024-06-27 13:40:00,324.5587,324.6152,324.3796,324.4707,23033
1719495900,0,2024-06-27 13:45:00,324.4707,324.5275,324.3057,324.3897,9907
1719496200,0,2024-06-27 13:50:00,324.3897,324.9141,324.3794,324.8683,11474
1719496500,0,2024-06-27 13:55:00,324.8683,324.9144,324.5506,324.6083,42690
1719496800,0,2024-06-27 14:00:00,324.6083,324.8128,324.5919,324.8036,49211
1719497100,0,2024-06-27 14:05:00,324.8036,325.3101,324.7049,325.273,10380
1719497400,0,2024-06-27 14:10:00,325.273,325.3807,324.552,324.6001,35791
1719497700,0,2024-06-27 14:15:00,324.6001,324.9319,324.547,324.9036,45034
1719498000,0,2024-06-27 14:20:00,324.9036,324.9353,324.8138,324.8165,43850
1719498300,0,2024-06-27 14:25:00,324.8165,324.8731,324.7871,324.7886,20032
1719498600,0,2024-06-27 14:30:00,324.7886,325.1504,324.7569,325.1173,18320
1719498900,0,2024-06-27 14:35:00,325.1173,325.1914,325.0834,325.1756,23097
1719499200,0,2024-06-27 14:40:00,325.1756,325.1838,324.8812,324.906,14186
1719499500,0,2024-06-27 14:45:00,324.906,324.9869,324.8507,324.9664,21708
1719499800,0,2024-06-27 14:50:00,324.9664,324.98,324.5671,324.6254,33457
1719500100,0,2024-06-27 14:55:00,324.6254,325.197,324.6215,325.1874,16256
1719500400,0,2024-06-27 15:00:00,325.1874,325.2367,325.0753,325.1555,24757
1719500700,0,2024-06-27 15:05:00,325.1555,325.2745,325.1406,325.2256,4815
1719501000,0,2024-06-27 15:10:00,325.2256,325.2674,324.9901,325.0396,49714
1719501300,0,2024-06-27 15:15:00,325.0396,325.4126,325.0289,325.3834,41557
1719501600,0,2024-06-27 15:20:00,325.3834,325.4029,325.3173,325.3908,31914
1719501900,0,2024-06-27 15:25:00,325.3908,325.403,325.2549,325.3186,8402
1719502200,0,2024-06-27 15:30:00,325.3186,325.3352,325.2991,325.3309,49648
1719502500,0,2024-06-27 15:35:00,325.3309,325.3871,325.2526,325.3185,10404
1719502800,0,2024-06-27 15:40:00,325.3185,325.4962,325.3144,325.4413,24243
1719503100,0,2024-06-27 15:45:00,325.4413,325.5363,325.4069,325.479,48608
1719503400,0,2024-06-27 15:50:00,325.479,325.6988,325.4246,325.6492,48310
1719503700,0,2024-06-27 15:55:00,325.6492,325.6708,325.4444,325.4683,8336
1719504000,0,2024-06-27 16:00:00,325.4683,325.634,325.4396,325.5725,11260
1719504300,0,2024-06-27 16:05:00,325.5725,325.6427,325.3783,325.4086,24359
1719504600,0,2024-06-27 16:10:00,325.4086,325.5724,325.378,325.5358,47485
1719504900,0,2024-06-27 16:15:00,325.5358,325.5502,325.3012,325.3899,25347
1719505200,0,2024-06-27 16:20:00,325.3899,325.86,325.3741,325.8106,15678
1719505500,0,2024-06-27 16:25:00,325.8106,325.8612,325.6774,325.7645,16879
1719505800,0,2024-06-27 16:30:00,325.7645,325.973,325.7063,325.9661,24899
1719506100,0,2024-06-27 16:35:00,325.9661,326.0144,325.8468,325.8601,48925
1719506400,0,2024-06-27 16:40:00,325.8601,325.8812,325.4974,325.5378,19961
1719506700,0,2024-06-27 16:45:00,325.5378,326.255,325.5116,326.2326,4810
1719507000,0,2024-06-27 16:50:00,326.2326,326.2452,325.805,325.8722,28865
1719507300,0,2024-06-27 16:55:00,325.8722,325.8938,325.6879,325.7419,14142
1719507600,0,2024-06-27 17:00:00,325.7419,325.8633,325.6986,325.7793,8639
1719507900,0,2024-06-27 17:05:00,325.7793,326.1019,325.6983,326.0759,34149
1719508200,0,2024-06-27 17:10:00,326.0759,326.0806,326.0506,326.0641,15482
1719508500,0,2024-06-27 17:15:00,326.0641,326.1647,326.0587,326.1239,21975
1719508800,0,2024-06-27 17:20:00,326.1239,326.3576,326.0946,326.3519,41613
1719509100,0,2024-06-27 17:25:00,326.3519,326.385,325.9187,325.9512,29793
1719509400,0,2024-06-27 17:30:00,325.9512,326.2023,325.8964,326.1939,31767
1719509700,0,2024-06-27 17:35:00,326.1939,326.2246,325.958,326.0074,17195
1719510000,0,2024-06-27 17:40:00,326.0074,326.3466,325.9851,326.3365,27903
1719510300,0,2024-06-27 17:45:00,326.3365,326.3596,326.2951,326.356,33522
1719510600,0,2024-06-27 17:50:00,326.356,326.3954,326.313,326.3289,9115
1719510900,0,2024-06-27 17:55:00,326.3289,326.4309,326.2483,326.3798,5368
1719511200,0,2024-06-27 18:00:00,326.3798,326.4641,326.3071,326.3873,14240
1719511500,0,2024-06-27 18:05:00,326.3873,326.4763,326.3852,326.4463,12968
1719511800,0,2024-06-27 18:10:00,326.4463,326.4891,326.3051,326.3712,33670
1719512100,0,2024-06-27 18:15:00,326.3712,326.645,326.3065,326.6121,48991
1719512400,0,2024-06-27 18:20:00,326.6121,326.6762,326.5443,326.5673,27028
1719512700,0,2024-06-27 18:25:00,326.5673,326.5692,326.3783,326.412,32581
1719513000,0,2024-06-27 18:30:00,326.412,326.4691,326.3626,326.4192,45438
1719513300,0,2024-06-27 18:35:00,326.4192,326.6232,326.3588,326.5747,39732
1719513600,0,2024-06-27 18:40:00,326.5747,326.7759,326.5268,326.7231,14539
1719513900,0,2024-06-27 18:45:00,326.7231,326.8046,326.1762,326.1997,15171
1719514200,0,2024-06-27 18:50:00,326.1997,326.6828,326.1776,326.6745,39761
